key,month,RequestorODS,"attachment_size_mb"
"2019-06-26T08:25:11-974646328035",06,B81040,"69.59092330932617"
"2019-06-26T09:35:34-556415619101",06,A84014,"76.81779098510742"
"2019-06-26T17:04:35-561744607101",06,B81068,"53.49583435058594"
"2019-06-26T13:52:00-562896044103",06,B81030,"221.2043914794922"
"2019-06-27T12:16:45-028065288046",06,C82662,"99.5904655456543"
"2019-06-26T16:41:49-560914957105",06,B81017,"81.50642013549805"
"2019-06-27T10:47:26-555154684560",06,B81042,"53.940887451171875"
"2019-06-28T15:29:39-565874666102",06,B84007,"181.38216018676758"
"2019-06-28T15:14:49-565874666102",06,B84007,"70.04743576049805"
"2019-05-03T17:37:17-756012814049",05,J83002,"79.95586395263672"
"2019-05-02T13:09:01-557511236103",05,Y01812,"50.93701171875"
"2019-05-02T14:32:03-486142123034",05,J83039,"59.74717330932617"
"2019-05-03T14:32:57-560902097109",05,K83002,"50.944671630859375"
"2019-05-02T14:57:26-565076412103",05,K83052,"119.49433517456055"
"2019-05-03T14:19:22-555832122104",05,L84036,"99.41559982299805"
"2019-05-02T15:25:38-435860785045",05,Y04995,"70.9912109375"
"2019-05-01T10:40:35-009700100010",05,Y04977,"89.47404098510742"
"2019-05-03T15:07:25-563743018108",05,L83096,"72.5982894897461"
"2019-05-02T17:05:21-666302141567",05,J82161,"84.17853546142578"
"2019-05-02T10:43:17-565004256102",05,Y05733,"54.86992645263672"
"2019-05-03T08:53:42-565831318100",05,K83029,"59.64794158935547"
"2019-05-01T09:57:07-311710409013",05,M85066,"56.85304260253906"
"2019-05-02T17:02:07-556128391108",05,L83083,"88.67715835571289"
"2019-05-02T16:48:39-556128391108",05,L83083,"98.47223281860352"
"2019-05-02T16:44:22-556128391108",05,L83083,"88.61856460571289"
"2019-05-02T12:37:22-177608713034",05,H82039,"139.18183517456055"
"2019-05-01T10:26:03-177608713034",05,H82039,"52.220428466796875"
"2019-05-01T12:35:44-404555308018",05,G81018,"79.5324821472168"
"2019-05-02T14:38:26-565390547100",05,H81028,"59.64936447143555"
"2019-05-03T12:17:31-284609345038",05,H82014,"59.64936447143555"
"2019-05-02T11:52:54-563732731109",05,F81744,"62.214935302734375"
"2019-05-02T11:39:03-563732731109",05,F81744,"51.42611312866211"
"2019-06-03T14:36:27-562183896101",06,D82044,"84.43667221069336"
"2019-06-01T16:39:30-973156470047",06,E85062,"69.59092330932617"
"2019-06-01T16:37:24-973156470047",06,E85062,"89.47404098510742"
"2019-06-05T15:20:36-556378901104",06,C84094,"50.03388595581055"
"2019-06-04T11:17:56-137287442016",06,D82005,"69.59092330932617"
"2019-06-04T11:27:49-450350228562",06,C84065,"52.14529800415039"
"2019-06-07T11:07:20-856680907040",06,E81003,"53.49583435058594"
"2019-06-05T13:22:12-557402802107",06,D82059,"71.67100143432617"
"2019-06-07T16:20:02-560962450104",06,G81075,"50.944671630859375"
"2019-06-06T12:19:02-340470289042",06,G81083,"50.944671630859375"
"2019-06-06T15:49:00-629725551044",06,F81749,"66.00790405273438"
"2019-06-04T12:23:05-659234460015",06,D81046,"60.0406608581543"
"2019-06-04T11:07:58-562928403107",06,E82083,"79.5324821472168"
"2019-06-04T10:23:40-562928403107",06,E82083,"119.2987174987793"
"2019-06-05T06:53:24-470152787037",06,B87027,"66.39364624023438"
"2019-06-06T11:07:28-761517705031",06,C81053,"59.64936447143555"
"2019-06-03T10:27:24-562186299105",06,A81004,"55.77880859375"
"2019-06-05T14:19:46-123882626047",06,B81018,"63.68157958984375"
"2019-06-03T08:40:13-172153385031",06,B86014,"59.74717330932617"
"2019-06-05T09:50:40-521614833049",06,B86041,"90.06730270385742"
"2019-06-05T08:26:07-092369756041",06,A83006,"89.47404098510742"
"2019-06-04T15:11:54-584616126564",06,B81060,"60.0406608581543"
"2019-06-07T08:41:08-343069974040",06,A83023,"51.21186447143555"
"2019-06-25T11:19:39-640488589030",06,C84018,"59.64936447143555"
"2019-06-25T11:08:04-640488589030",06,C84018,"59.64936447143555"
"2019-06-24T09:01:54-560168759036",06,J84013,"99.22431564331055"
"2019-06-27T13:55:27-757081844560",06,C85010,"69.60772323608398"
"2019-06-27T07:45:54-911444719031",06,D82004,"99.16626739501953"
"2019-06-25T09:53:16-911444719031",06,D82004,"119.2987174987793"
"2019-06-27T08:33:52-557290251102",06,E87029,"59.74717330932617"
"2019-06-24T16:02:21-803843313039",06,D82038,"96.66837310791016"
"2019-06-25T11:41:56-161750258048",06,H82011,"54.77159118652344"
"2019-06-26T11:20:11-565354469100",06,Y00056,"59.74717330932617"
"2019-06-26T11:56:53-808044053565",06,L83624,"50.59403610229492"
"2019-06-25T10:52:47-366572810567",06,F81106,"73.60459518432617"
"2019-06-27T13:39:33-103629644040",06,E85715,"68.2824821472168"
"2019-06-25T17:33:14-193226463043",06,E82056,"66.39364624023438"
"2019-06-25T19:36:19-565686842107",06,K83052,"124.83911895751953"
"2019-06-24T08:30:47-307122142564",06,J82128,"50.9415168762207"
"2019-06-25T09:39:14-559624705102",06,E87663,"85.35309982299805"
"2019-06-25T09:26:46-566711606106",06,Y02747,"53.523193359375"
"2019-06-24T10:31:37-205442653031",06,M88023,"50.79179000854492"
"2019-06-24T10:27:38-205442653031",06,M88023,"50.78446578979492"
"2019-06-24T10:23:42-205442653031",06,M88023,"50.50614547729492"
"2019-06-24T09:38:09-565594595102",06,E85124,"76.81779098510742"
"2019-06-27T12:49:05-562692746109",06,J83063,"73.81890869140625"
"2019-06-26T10:04:24-430609142038",06,M85159,"79.5324821472168"
"2019-06-24T15:00:28-312613235562",06,C88016,"74.6915283203125"
"2019-06-27T15:19:47-556356793107",06,G81034,"178.94807052612305"
"2019-06-26T10:08:44-155223024565",06,C84131,"69.59092330932617"
"2019-06-26T16:09:37-969281233037",06,D82022,"69.59092330932617"
"2019-06-25T16:44:03-702376849031",06,E85050,"59.64936447143555"
"2019-06-28T09:37:53-564109879107",06,L83048,"89.01261520385742"
"2019-06-28T11:36:03-559648426105",06,Y05369,"66.62638473510742"
"2019-06-24T14:08:11-193970481035",06,K83019,"117.14495849609375"
"2019-06-28T09:16:48-701884795033",06,C84086,"62.9853401184082"
"2019-05-07T10:57:50-560534542107",05,M88633,"51.77363204956055"
"2019-05-10T14:06:55-665616518049",05,M85139,"50.944671630859375"
"2019-05-08T10:03:39-200439433034",05,H82058,"53.49583435058594"
"2019-05-10T16:37:35-565005067106",05,H82034,"89.7252082824707"
"2019-05-10T09:50:14-561012322105",05,H82034,"51.51688766479492"
"2019-05-10T09:35:18-561012322105",05,H82034,"50.90165328979492"
"2019-05-10T12:21:20-613148294044",05,J83064,"58.094444274902344"
"2019-05-08T16:50:00-562706859108",05,M89016,"75.0516471862793"
"2019-05-10T10:36:58-023652171036",05,D82071,"59.39952850341797"
"2019-05-09T11:25:00-412589281044",05,D83023,"79.5324821472168"
"2019-05-08T10:58:04-804689789035",05,C86614,"59.74717330932617"
"2019-05-10T09:40:01-614271043034",05,D81022,"59.73725509643555"
"2019-05-04T10:51:22-558103271102",05,D82007,"69.59092330932617"
"2019-05-08T14:12:44-380064218569",05,D81013,"90.06730270385742"
"2019-05-07T08:32:08-670968796011",05,C87002,"89.31005859375"
"2019-05-09T11:40:48-559691754103",05,D83001,"90.66788864135742"
"2019-05-09T11:37:06-559691754103",05,D83001,"90.67521286010742"
"2019-05-08T15:33:09-560400845109",05,D82020,"98.17780685424805"
"2019-05-08T08:12:42-454458549044",05,C84029,"59.30512619018555"
"2019-05-07T14:45:34-557926794109",05,C83065,"60.19868087768555"
"2019-05-09T17:07:11-138111261044",05,C84033,"50.00959777832031"
"2019-05-08T09:53:04-565367827101",05,B87004,"69.59092330932617"
"2019-05-08T17:14:09-259196564035",05,A83030,"63.696136474609375"
"2019-05-10T11:34:19-158537147031",05,B81675,"82.9907341003418"
"2019-05-08T10:10:42-000304655046",05,A87020,"68.2824821472168"
"2019-05-10T16:09:35-601096342030",05,A81054,"69.14849090576172"
"2019-05-07T15:17:06-336584839045",05,A81001,"74.69285202026367"
"2019-05-09T15:08:06-342246115030",05,A87005,"51.21186447143555"
"2019-05-09T17:08:39-562486986103",05,A81622,"66.36516952514648"
"2019-05-09T15:25:55-555159941107",05,C81072,"75.99592208862305"
"2019-05-10T16:05:56-422984209045",05,B82004,"76.46800994873047"
"2019-05-08T10:24:08-823254468049",05,C82121,"79.5324821472168"
"2019-06-04T10:00:31-713522161049",06,K83026,"59.56879806518555"
"2019-06-04T09:41:07-713522161049",06,K83026,"59.580413818359375"
"2019-06-07T15:43:48-566436565103",06,J83010,"53.46405792236328"
"2019-06-04T15:45:51-563204151564",06,J81012,"56.09996795654297"
"2019-06-03T10:08:15-307122142564",06,J82128,"59.64936447143555"
"2019-06-07T11:19:45-663204038561",06,K83621,"50.06669235229492"
"2019-06-05T14:40:13-561669954103",06,Y05346,"107.8896713256836"
"2019-06-05T09:24:42-545999375037",06,J82074,"202.23584365844727"
"2019-06-04T16:35:17-560568027105",06,D83028,"51.25580978393555"
"2019-06-05T11:40:43-318180165033",06,C84086,"69.52931594848633"
"2019-06-04T09:35:40-934320762032",06,C84683,"61.5545654296875"
"2019-06-05T15:41:54-172024286566",06,C88005,"126.6928482055664"
"2019-06-06T12:24:30-560097628102",06,D81026,"50.944671630859375"
"2019-06-05T13:36:43-566084297100",06,D81016,"59.1923713684082"
"2019-06-04T14:19:18-557923056109",06,F81133,"59.64936447143555"
"2019-06-05T11:21:45-440320105560",06,C84103,"119.29800415039062"
"2019-06-05T10:21:59-647568417032",06,E81037,"59.5819091796875"
"2019-06-05T17:05:46-566753002104",06,C84016,"59.814788818359375"
"2019-06-06T10:43:53-560549906109",06,C84032,"127.97863388061523"
"2019-06-26T18:53:13-558534100109",06,M88630,"107.51171875"
"2019-06-26T12:46:04-566736845108",06,E81018,"85.27985763549805"
"2019-06-27T08:41:43-595909215047",06,F81120,"60.82123947143555"
"2019-06-24T14:33:28-595909215047",06,F81120,"70.19575119018555"
"2019-06-26T08:12:35-566176651106",06,C84030,"51.21186447143555"
"2019-06-25T16:24:27-564387327107",06,D82047,"69.59092330932617"
"2019-06-27T13:39:35-558447400107",06,C84091,"67.13742065429688"
"2019-06-27T17:12:18-138481131033",06,D81052,"91.32118606567383"
"2019-06-27T11:20:01-005677971037",06,C88015,"60.0406608581543"
"2019-06-27T15:12:36-966345953030",06,C86011,"50.9415168762207"
"2019-06-27T15:09:02-966345953030",06,C86011,"50.9415168762207"
"2019-06-26T10:09:31-560819801106",06,E87701,"93.49449157714844"
"2019-06-25T15:58:43-640673417567",06,C88044,"89.52790451049805"
"2019-06-26T08:45:10-078907689042",06,F81102,"64.02881240844727"
"2019-06-25T08:22:56-560094767104",06,J82150,"63.56067657470703"
"2019-06-24T12:05:52-382091210049",06,Y01948,"64.12093734741211"
"2019-06-26T14:17:23-460201949043",06,C88026,"58.43125534057617"
"2019-06-28T10:39:16-177344279035",06,F81036,"57.387046813964844"
"2019-06-28T13:28:34-565459603106",06,G81689,"60.71263885498047"
"2019-06-25T15:05:21-187224091046",06,C84072,"99.41559982299805"
"2019-06-26T14:52:06-442519121010",06,L81010,"70.25010299682617"
"2019-06-25T11:15:03-645261435566",06,C84682,"174.73591995239258"
"2019-06-28T11:00:41-660174166034",06,M88003,"51.20612716674805"
"2019-06-27T16:06:45-842090470043",06,D82045,"71.48057174682617"
"2019-06-27T09:47:32-842090470043",06,D82045,"99.41417694091797"
"2019-06-22T12:12:18-558687090101",06,E85628,"60.0406608581543"
"2019-06-26T09:13:54-545999375037",06,J82074,"119.48396301269531"
"2019-06-26T08:19:39-304969070040",06,E81036,"99.41559982299805"
"2019-06-27T09:36:50-225425616565",06,M83723,"54.661678314208984"
"2019-06-26T13:24:02-557515260103",06,K83032,"70.17166519165039"
"2019-06-25T14:09:44-143570652030",06,L83089,"79.78319549560547"
"2019-06-27T08:23:15-956946731034",06,C84039,"67.71538925170898"
"2019-06-28T16:54:52-671055667032",06,L83086,"69.59092330932617"
"2019-05-07T16:25:36-561168315106",05,F81181,"79.0359878540039"
"2019-05-10T11:08:25-477051746568",05,L83048,"76.46800994873047"
"2019-05-08T16:08:59-361968759031",05,M88018,"59.64936447143555"
"2019-05-07T12:00:30-168581856049",05,E87007,"109.51829147338867"
"2019-05-09T16:37:56-563345808100",05,G81011,"50.98685836791992"
"2019-05-09T17:32:59-893326054044",05,E81046,"53.33329391479492"
"2019-05-07T08:44:06-560737457105",05,M85031,"50.85770797729492"
"2019-05-09T11:01:05-045363093019",05,F81721,"94.79504013061523"
"2019-05-09T13:54:33-782213320032",05,M85167,"91.70713424682617"
"2019-05-07T17:34:04-558542071101",05,H82089,"61.133602142333984"
"2019-05-10T16:18:16-225024566567",05,L83051,"79.4788932800293"
"2019-05-09T12:01:33-558902131107",05,L84041,"139.27920532226562"
"2019-05-07T12:40:55-558465110104",05,E85026,"67.12261199951172"
"2019-05-09T11:52:54-060281084032",05,J82150,"58.73318862915039"
"2019-05-10T11:19:54-048904656039",05,M88035,"50.19852828979492"
"2019-05-07T13:36:04-556742942106",05,L83646,"51.90943145751953"
"2019-05-07T16:30:59-556697362109",05,H82057,"50.944671630859375"
"2019-05-07T15:06:07-075072401039",05,H82057,"89.47404098510742"
"2019-05-08T08:58:43-456533508564",05,L84003,"59.74717330932617"
"2019-05-09T13:32:44-564213664108",05,E82626,"60.11079025268555"
"2019-05-07T09:38:56-207205378038",05,H82046,"51.71415328979492"
"2019-05-08T18:07:28-931195783010",05,E81045,"52.55428695678711"
"2019-05-10T09:42:58-886060401017",05,J81049,"73.88032150268555"
"2019-06-03T13:44:24-820579366049",06,P92031,"51.18729782104492"
"2019-06-07T13:27:09-566486457107",06,Y06275,"50.33036422729492"
"2019-06-03T12:35:10-194319145034",06,M85063,"51.14041519165039"
"2019-06-06T15:00:30-737118612040",06,J81004,"108.82396697998047"
"2019-06-04T16:40:05-563512147105",06,J81068,"78.7634391784668"
"2019-06-06T17:31:42-562145511107",06,M85117,"89.47404098510742"
"2019-06-06T17:20:28-562145511107",06,M85117,"89.47404098510742"
"2019-06-04T13:52:09-968532004031",06,P92029,"52.595462799072266"
"2019-06-03T09:39:20-086570036037",06,L82028,"51.13328170776367"
"2019-06-05T16:46:38-112785145569",06,K82059,"81.8469352722168"
"2019-06-04T11:20:49-558402454107",06,M85143,"50.95292282104492"
"2019-06-07T07:59:44-224552646016",06,C83007,"80.1257438659668"
"2019-06-06T12:32:39-934267154037",06,G81034,"50.944671630859375"
"2019-06-04T10:08:56-566959261105",06,D81625,"89.47404098510742"
"2019-06-04T15:21:30-615773429035",06,E85633,"54.77158737182617"
"2019-06-06T14:09:00-977124959049",06,E85122,"99.56208419799805"
"2019-06-04T13:59:52-243613118567",06,D81062,"55.91273880004883"
"2019-06-04T14:21:26-557520188104",06,F81043,"69.69346237182617"
"2019-06-03T14:21:18-022185997032",06,E82109,"59.64936447143555"
"2019-06-03T14:16:58-022185997032",06,E82109,"61.129817962646484"
"2019-06-03T09:12:51-310931618048",06,G81018,"69.59092330932617"
"2019-06-04T18:14:33-455919117016",06,C86616,"60.0406608581543"
"2019-06-04T19:06:51-881452410015",06,Y02701,"54.76594924926758"
"2019-06-04T18:40:54-557563092109",06,J81027,"59.64936447143555"
"2019-06-04T11:39:49-508771413012",06,J81027,"59.17983627319336"
"2019-06-03T14:14:57-307754408044",06,H82615,"50.31340026855469"
"2019-06-03T15:29:01-561397746102",06,H82057,"89.47404098510742"
"2019-06-07T13:16:41-558652516101",06,L83666,"53.93387985229492"
"2019-06-07T08:55:32-566798634103",06,H82030,"60.46072769165039"
"2019-06-03T14:55:13-692173989017",06,H82016,"53.77524185180664"
"2019-06-04T09:18:16-564391822105",06,K83040,"99.41204071044922"
"2019-06-04T20:39:14-560964177106",06,Y02656,"79.5324821472168"
"2019-06-10T12:46:54-773211977030",06,D83045,"58.21198272705078"
"2019-06-10T12:39:03-773211977030",06,D83045,"59.916805267333984"
"2019-06-14T16:53:07-959476997033",06,C83042,"89.60285186767578"
"2019-06-12T16:10:19-565774809102",06,E85001,"59.64794158935547"
"2019-06-11T14:09:02-005677971037",06,C88015,"59.34617614746094"
"2019-06-13T14:09:01-196826551042",06,D83049,"59.64936447143555"
"2019-06-13T10:07:53-560109289109",06,C84696,"80.19585800170898"
"2019-06-13T10:08:04-564150014107",06,D82003,"62.56106185913086"
"2019-06-12T12:03:09-214854510036",06,C88023,"59.64936447143555"
"2019-06-14T08:56:49-540640305566",06,C83023,"59.73725509643555"
"2019-06-13T10:07:15-350241833010",06,C81064,"109.75999069213867"
"2019-06-14T14:32:03-023652171036",06,D82071,"95.69036102294922"
"2019-06-12T17:35:37-912332920038",06,C84129,"52.6055793762207"
"2019-06-14T18:44:34-564917495107",06,E85007,"82.97417831420898"
"2019-06-10T09:52:21-375576863019",06,E81073,"59.74717330932617"
"2019-06-11T18:08:29-141077834564",06,B82012,"69.11191940307617"
"2019-06-11T14:33:43-563951992109",06,B85031,"74.6939811706543"
"2019-06-13T09:38:31-500045912044",06,B86032,"59.73725509643555"
"2019-06-11T08:36:04-731810514562",06,C84150,"76.48640441894531"
"2019-06-12T13:54:19-615370805561",06,B81095,"51.21186447143555"
"2019-06-12T14:36:07-052220794045",06,A83046,"79.29723358154297"
"2019-06-14T09:29:38-563476650108",06,A84015,"93.87789154052734"
"2019-06-14T08:01:38-348753391013",06,A84047,"51.21186447143555"
"2019-06-11T14:46:51-561866394103",06,A81608,"54.34165573120117"
"2019-06-12T11:35:44-563844715106",06,A86023,"63.385009765625"
"2019-06-14T17:06:19-786524480047",06,E87007,"109.51829147338867"
"2019-06-11T08:51:05-563995298101",06,H82027,"79.17281723022461"
"2019-06-14T10:45:12-651027283043",06,E87740,"59.64936447143555"
"2019-06-13T16:34:30-120993176011",06,J81005,"59.64936447143555"
"2019-06-14T17:06:55-555166894105",06,E85663,"119.2987174987793"
"2019-06-13T12:03:43-735899583042",06,J82155,"71.3225326538086"
"2019-06-12T10:48:02-259860142035",06,E85734,"67.10788345336914"
"2019-06-14T13:45:56-038973120017",06,E85699,"94.56696701049805"
"2019-06-14T12:57:20-801299032038",06,F81065,"58.314208984375"
"2019-06-13T12:18:42-561726534106",06,F81115,"51.05912399291992"
"2019-06-13T12:16:40-561726534106",06,F81115,"68.92981338500977"
"2019-06-12T17:08:19-563705709105",06,J81620,"69.59092330932617"
"2019-06-14T16:59:52-561961031105",06,B86051,"106.98913192749023"
"2019-06-11T17:07:31-769185779048",06,E82063,"78.99868774414062"
"2019-06-11T14:37:09-557794363106",06,B85634,"53.57257843017578"
"2019-06-11T11:20:59-557794363106",06,B85634,"70.04743576049805"
"2019-06-10T16:46:47-468633762041",06,C86025,"59.63685989379883"
"2019-06-11T14:29:11-456753528565",06,C84059,"86.16850662231445"
"2019-06-11T13:49:07-412788218011",06,D82019,"59.70795822143555"
"2019-06-12T12:36:00-559825228101",06,C87006,"69.5859375"
"2019-06-14T15:02:06-565486338101",06,B86017,"89.60587692260742"
"2019-06-11T15:19:55-123875672040",06,C88069,"170.11518478393555"
"2019-06-14T08:58:33-566252590103",06,C81001,"50.010231018066406"
"2019-06-10T10:23:50-031156335049",06,C81012,"50.32244110107422"
"2019-06-10T15:27:56-822202604036",06,B86002,"109.35715866088867"
"2019-06-11T09:44:44-998089647015",06,C86011,"80.0542106628418"
"2019-06-11T08:44:15-998089647015",06,C86011,"60.0406608581543"
"2019-06-14T15:20:40-564881482104",06,C83018,"79.5324821472168"
"2019-06-13T08:40:12-564173491103",06,B82029,"59.231117248535156"
"2019-06-11T13:05:17-561987463103",06,B82083,"69.59092330932617"
"2019-06-10T16:40:05-030499798038",06,B84016,"54.35868453979492"
"2019-06-10T11:50:57-490461040035",06,D81014,"116.18821334838867"
"2019-06-11T10:57:02-557518724109",06,J82024,"63.096675872802734"
"2019-06-11T11:20:15-414228409044",06,J81634,"50.03388595581055"
"2019-06-13T09:22:37-836049886036",06,H82007,"59.44644546508789"
"2019-06-10T11:27:01-045363093019",06,F81721,"68.05083847045898"
"2019-06-10T14:06:25-563852764103",06,G81689,"61.08623504638672"
"2019-06-10T15:20:26-557522157101",06,J82117,"50.679100036621094"
"2019-06-14T15:53:35-557130438108",06,F81049,"52.080039978027344"
"2019-06-14T14:54:04-687320103033",06,J83014,"109.35715866088867"
"2019-06-10T12:21:53-687320103033",06,J83014,"58.931522369384766"
"2019-06-10T10:35:31-134728572030",06,J83014,"55.93819046020508"
"2019-06-11T11:00:08-621490636035",06,F81071,"84.48118209838867"
"2019-06-12T19:26:36-456555100563",06,E87681,"59.19526290893555"
"2019-06-11T08:36:10-564074879101",06,J82194,"60.174949645996094"
"2019-06-12T16:46:40-565594595102",06,E85124,"54.057220458984375"
"2019-06-12T08:58:33-565594595102",06,E85124,"66.39364624023438"
"2019-06-09T11:55:06-565497292100",06,E85124,"50.08134078979492"
"2019-06-09T08:34:19-565497292100",06,E85124,"79.5324821472168"
"2019-06-13T13:56:52-566754081102",06,Y00155,"66.3178825378418"
"2019-06-13T14:49:12-472173567034",06,K83039,"50.944671630859375"
"2019-06-12T12:49:55-222504958042",06,Y00200,"79.5324821472168"
"2019-06-10T12:44:28-556614928107",06,K83051,"59.62223815917969"
"2019-06-11T16:41:22-710257305049",06,L83136,"70.57367324829102"
"2019-06-13T13:28:35-560184497108",06,L83048,"61.27534103393555"
"2019-06-11T17:41:10-745136843562",06,J83629,"59.64936447143555"
"2019-06-14T11:54:05-197399664030",06,M85063,"59.64936447143555"
"2019-06-12T17:33:13-805343070043",06,M88626,"79.5324821472168"
"2019-06-11T16:05:13-753135604035",06,L83079,"108.51923370361328"
"2019-06-10T17:56:40-147046728563",06,Y02669,"52.22042465209961"
"2019-06-10T09:02:10-559740722109",06,Y02842,"54.719818115234375"
"2019-06-14T09:37:40-521316223564",06,L84072,"98.36530685424805"
"2019-06-11T11:40:40-449041633016",06,Y01221,"59.19526290893555"
"2019-06-13T10:45:27-560225965104",06,K83041,"62.56106185913086"
"2019-06-14T16:38:31-514978939031",06,M88630,"50.90897750854492"
"2019-06-14T15:12:44-557376808107",06,M85046,"71.35870361328125"
"2019-06-12T09:04:55-167173331049",06,L83100,"58.28179168701172"
"2019-06-11T09:26:02-565591285101",06,Y02344,"59.64794158935547"
"2019-06-13T14:07:45-041746574049",06,M88043,"66.34011840820312"
"2019-06-12T17:25:22-559535528109",06,M89008,"68.78014373779297"
"2019-05-02T08:20:15-559866881109",05,C85010,"59.64936447143555"
"2019-05-03T14:30:33-556129879109",05,D81622,"93.88840866088867"
"2019-05-03T14:25:01-556129879109",05,D81622,"93.88840866088867"
"2019-05-02T10:29:45-219955622044",05,E81027,"53.004974365234375"
"2019-05-01T15:46:05-375576863019",05,E81073,"59.64936447143555"
"2019-05-01T15:42:57-375576863019",05,E81073,"59.64936447143555"
"2019-05-03T09:27:55-560175831105",05,C83064,"79.52749633789062"
"2019-05-03T15:03:21-566085876104",05,D82032,"99.41559982299805"
"2019-05-01T11:37:20-563706410107",05,C84704,"52.849586486816406"
"2019-05-01T14:24:25-351540379044",05,E85014,"59.64509201049805"
"2019-05-02T16:19:45-560613602108",05,E85715,"55.301025390625"
"2019-05-01T11:04:29-558396347102",05,E87003,"59.73725509643555"
"2019-05-03T17:06:03-853175732561",05,C88015,"50.9617919921875"
"2019-05-02T11:15:33-555161028105",05,E81060,"60.46072769165039"
"2019-05-01T15:22:53-584545381033",05,C88045,"58.115360260009766"
"2019-05-01T11:38:23-140428708568",05,C85017,"58.64008712768555"
"2019-05-02T11:37:17-479530337043",05,E82040,"89.47404098510742"
"2019-05-02T15:03:34-522291748047",05,D82023,"55.19123840332031"
"2019-05-03T11:52:58-565228817105",05,B83626,"69.59092330932617"
"2019-05-01T13:25:15-555440450100",05,B87018,"156.6724853515625"
"2019-05-02T15:37:56-584616126564",05,B81060,"69.64219284057617"
"2019-05-03T09:00:23-916663365036",05,B85623,"99.66543197631836"
"2019-05-03T13:24:07-771577427566",05,B81052,"90.18660354614258"
"2019-05-02T12:41:15-093529930013",05,A87009,"62.982452392578125"
"2019-05-03T12:55:29-780751174563",05,B81018,"69.59092330932617"
"2019-05-01T13:07:30-336207816560",05,B86006,"60.0406608581543"
"2019-05-01T15:38:44-848851881039",05,C81071,"109.35715866088867"
"2019-05-01T15:36:54-563476650108",05,A84015,"59.37104415893555"
"2019-05-01T15:34:43-563476650108",05,A84015,"59.41203689575195"
"2019-05-08T10:00:48-282220715563",05,B82068,"59.64936447143555"
"2019-05-08T09:50:33-282220715563",05,B82068,"59.64936447143555"
"2019-05-10T17:02:41-514658418561",05,A83618,"79.5324821472168"
"2019-05-09T10:47:45-076702884032",05,C82010,"53.85590744018555"
"2019-05-07T13:21:55-559275766105",05,B86048,"69.59092330932617"
"2019-05-07T10:50:27-559275766105",05,B86048,"68.98958587646484"
"2019-05-10T09:45:25-404498895030",05,B82045,"59.64936447143555"
"2019-05-07T14:04:47-565420527101",05,A83012,"52.52864074707031"
"2019-05-08T09:30:38-600346617035",05,C81017,"58.094444274902344"
"2019-05-07T17:36:05-560213475105",05,A86036,"60.849609375"
"2019-05-01T11:48:53-779730288015",05,C84683,"60.0406608581543"
"2019-05-03T14:09:23-562359884101",05,C85013,"79.13037490844727"
