RequestorODS,month,"requestor_supplier","registration_count","retry_count","retry_rate"
N81088,07,EMIS,42,10,"0.23809523809523808"
N81088,08,EMIS,42,10,"0.23809523809523808"
N81089,04,TPP,28,0,0
N81089,05,TPP,50,0,0
N81089,06,TPP,21,0,0
N81089,07,TPP,37,0,0
N81089,08,TPP,35,0,0
N81090,04,EMIS,30,2,"0.06666666666666667"
N81090,05,EMIS,14,2,"0.14285714285714285"
N81090,06,EMIS,26,8,"0.3076923076923077"
N81090,07,EMIS,31,5,"0.16129032258064516"
N81090,08,EMIS,30,6,"0.2"
N81092,04,EMIS,59,13,"0.22033898305084745"
N81092,05,EMIS,86,10,"0.11627906976744186"
N81092,06,EMIS,69,17,"0.2463768115942029"
N81092,07,EMIS,111,25,"0.22522522522522523"
N81092,08,EMIS,78,23,"0.2948717948717949"
N81093,04,EMIS,48,13,"0.2708333333333333"
N81093,05,EMIS,100,22,"0.22"
N81093,06,EMIS,78,22,"0.28205128205128205"
N81093,07,EMIS,67,13,"0.19402985074626866"
N81093,08,EMIS,84,29,"0.34523809523809523"
N81094,04,EMIS,18,7,"0.3888888888888889"
N81094,05,EMIS,7,4,"0.5714285714285714"
N81094,06,EMIS,10,3,"0.3"
N81094,07,EMIS,20,12,"0.6"
N81094,08,EMIS,11,8,"0.7272727272727273"
N81095,04,EMIS,8,5,"0.625"
N81095,05,EMIS,6,4,"0.6666666666666666"
N81095,06,EMIS,8,2,"0.25"
N81095,07,EMIS,7,4,"0.5714285714285714"
N81095,08,EMIS,8,4,"0.5"
N81096,04,EMIS,38,4,"0.10526315789473684"
N81096,05,EMIS,38,9,"0.23684210526315788"
N81096,06,EMIS,43,6,"0.13953488372093023"
N81096,07,EMIS,49,14,"0.2857142857142857"
N81096,08,EMIS,45,9,"0.2"
N81097,04,EMIS,3,2,"0.6666666666666666"
N81097,05,EMIS,8,2,"0.25"
N81097,06,EMIS,11,7,"0.6363636363636364"
N81097,07,EMIS,9,0,0
N81097,08,EMIS,8,4,"0.5"
N81100,04,EMIS,33,10,"0.30303030303030304"
N81100,05,EMIS,58,8,"0.13793103448275862"
N81100,06,EMIS,37,8,"0.21621621621621623"
N81100,07,EMIS,77,10,"0.12987012987012986"
N81100,08,EMIS,69,5,"0.07246376811594203"
N81101,04,EMIS,74,16,"0.21621621621621623"
N81101,05,EMIS,40,8,"0.2"
N81101,06,EMIS,29,8,"0.27586206896551724"
N81101,07,EMIS,57,4,"0.07017543859649122"
N81101,08,EMIS,66,11,"0.16666666666666666"
N81102,04,EMIS,28,3,"0.10714285714285714"
N81102,05,EMIS,18,0,0
N81102,06,EMIS,23,5,"0.21739130434782608"
N81102,07,EMIS,32,1,"0.03125"
N81102,08,EMIS,31,4,"0.12903225806451613"
N81107,04,EMIS,17,3,"0.17647058823529413"
N81107,05,EMIS,29,4,"0.13793103448275862"
N81107,06,EMIS,13,2,"0.15384615384615385"
N81107,07,EMIS,24,6,"0.25"
N81107,08,EMIS,24,3,"0.125"
N81108,04,TPP,31,0,0
N81108,05,TPP,51,0,0
N81108,06,TPP,59,0,0
N81108,07,TPP,76,0,0
N81108,08,TPP,52,0,0
N81109,04,TPP,16,0,0
N81109,05,TPP,42,0,0
N81109,06,TPP,17,0,0
N81109,07,TPP,22,0,0
N81109,08,TPP,17,0,0
N81111,04,EMIS,40,3,"0.075"
N81111,05,EMIS,51,6,"0.11764705882352941"
N81111,06,EMIS,40,3,"0.075"
N81111,07,EMIS,49,6,"0.12244897959183673"
N81111,08,EMIS,48,12,"0.25"
N81112,04,EMIS,19,3,"0.15789473684210525"
N81112,05,EMIS,33,12,"0.36363636363636365"
N81113,04,EMIS,38,10,"0.2631578947368421"
N81113,05,EMIS,54,16,"0.2962962962962963"
N81113,06,EMIS,22,7,"0.3181818181818182"
N81113,07,EMIS,50,11,"0.22"
N81113,08,EMIS,28,8,"0.2857142857142857"
N81114,04,TPP,68,0,0
N81114,05,TPP,46,0,0
N81114,06,TPP,52,0,0
N81114,07,TPP,61,0,0
N81114,08,TPP,51,0,0
N81115,04,EMIS,76,13,"0.17105263157894737"
N81115,05,EMIS,63,11,"0.1746031746031746"
N81115,06,EMIS,60,9,"0.15"
N81115,07,EMIS,65,29,"0.4461538461538462"
N81115,08,EMIS,65,14,"0.2153846153846154"
N81117,04,EMIS,5,5,1
N81117,05,EMIS,4,4,1
N81117,06,EMIS,4,4,1
N81117,07,EMIS,5,5,1
N81117,08,EMIS,3,2,"0.6666666666666666"
N81118,04,EMIS,38,9,"0.23684210526315788"
N81118,05,EMIS,46,9,"0.1956521739130435"
N81118,06,EMIS,40,5,"0.125"
N81118,07,EMIS,58,4,"0.06896551724137931"
N81118,08,EMIS,56,15,"0.26785714285714285"
N81119,04,EMIS,69,16,"0.2318840579710145"
N81119,05,EMIS,26,8,"0.3076923076923077"
N81119,06,EMIS,39,6,"0.15384615384615385"
N81119,07,EMIS,25,4,"0.16"
N81119,08,EMIS,49,10,"0.20408163265306123"
N81120,04,EMIS,38,4,"0.10526315789473684"
N81120,05,EMIS,25,7,"0.28"
N81120,06,EMIS,28,8,"0.2857142857142857"
N81120,07,EMIS,36,6,"0.16666666666666666"
N81120,08,EMIS,42,7,"0.16666666666666666"
N81121,04,EMIS,45,5,"0.1111111111111111"
N81121,05,EMIS,37,7,"0.1891891891891892"
N81121,06,EMIS,51,14,"0.27450980392156865"
N81121,07,EMIS,49,14,"0.2857142857142857"
N81121,08,EMIS,64,17,"0.265625"
N81122,04,TPP,45,0,0
N81122,05,TPP,43,0,0
N81122,06,TPP,52,0,0
N81122,07,TPP,62,0,0
N81122,08,TPP,47,0,0
N81123,04,EMIS,40,7,"0.175"
N81123,05,EMIS,36,8,"0.2222222222222222"
N81123,06,EMIS,43,12,"0.27906976744186046"
N81123,07,EMIS,49,7,"0.14285714285714285"
N81123,08,EMIS,39,9,"0.23076923076923078"
N81125,04,EMIS,42,16,"0.38095238095238093"
N81125,05,EMIS,36,5,"0.1388888888888889"
N81125,06,EMIS,25,6,"0.24"
N81125,07,EMIS,42,12,"0.2857142857142857"
N81125,08,EMIS,41,10,"0.24390243902439024"
N81127,04,EMIS,28,7,"0.25"
N81127,05,EMIS,33,5,"0.15151515151515152"
N81127,06,EMIS,47,14,"0.2978723404255319"
N81127,07,EMIS,44,15,"0.3409090909090909"
N81127,08,EMIS,29,11,"0.3793103448275862"
N81607,04,EMIS,34,6,"0.17647058823529413"
N81607,05,EMIS,25,6,"0.24"
N81607,06,EMIS,16,1,"0.0625"
N81607,07,EMIS,35,7,"0.2"
N81607,08,EMIS,40,5,"0.125"
N81614,04,EMIS,35,6,"0.17142857142857143"
N81614,05,EMIS,43,7,"0.16279069767441862"
N81614,06,EMIS,17,2,"0.11764705882352941"
N81614,07,EMIS,48,5,"0.10416666666666667"
N81614,08,EMIS,39,8,"0.20512820512820512"
N81619,04,EMIS,29,8,"0.27586206896551724"
N81619,05,EMIS,37,6,"0.16216216216216217"
N81619,06,EMIS,21,7,"0.3333333333333333"
N81619,07,EMIS,39,7,"0.1794871794871795"
N81619,08,EMIS,25,9,"0.36"
N81623,04,EMIS,44,11,"0.25"
N81623,05,EMIS,39,4,"0.10256410256410256"
N81623,06,EMIS,43,7,"0.16279069767441862"
N81623,07,EMIS,69,12,"0.17391304347826086"
N81623,08,EMIS,53,7,"0.1320754716981132"
N81624,04,EMIS,49,15,"0.30612244897959184"
N81624,05,EMIS,61,12,"0.19672131147540983"
N81624,06,EMIS,71,12,"0.16901408450704225"
N81624,07,EMIS,82,11,"0.13414634146341464"
N81624,08,EMIS,82,22,"0.2682926829268293"
N81626,04,EMIS,38,5,"0.13157894736842105"
N81626,05,EMIS,43,4,"0.09302325581395349"
N81626,06,EMIS,48,8,"0.16666666666666666"
N81626,07,EMIS,39,9,"0.23076923076923078"
N81626,08,EMIS,36,7,"0.19444444444444445"
N81628,04,TPP,106,2,"0.018867924528301886"
N81628,05,TPP,103,1,"0.009708737864077669"
N81628,06,TPP,80,0,0
N81628,07,TPP,112,0,0
N81628,08,TPP,109,0,0
N81632,04,EMIS,45,12,"0.26666666666666666"
N81632,05,EMIS,19,4,"0.21052631578947367"
N81632,06,EMIS,29,7,"0.2413793103448276"
N81632,07,EMIS,55,18,"0.32727272727272727"
N81632,08,EMIS,33,8,"0.24242424242424243"
N81637,04,EMIS,33,2,"0.06060606060606061"
N81637,05,EMIS,29,5,"0.1724137931034483"
N81637,06,EMIS,18,3,"0.16666666666666666"
N81637,07,EMIS,40,13,"0.325"
N81637,08,EMIS,20,10,"0.5"
N81642,04,EMIS,24,5,"0.20833333333333334"
N81642,05,EMIS,24,2,"0.08333333333333333"
N81642,06,EMIS,26,6,"0.23076923076923078"
N81642,07,EMIS,24,4,"0.16666666666666666"
N81642,08,EMIS,29,4,"0.13793103448275862"
N81645,04,TPP,8,0,0
N81645,05,TPP,15,0,0
N81645,06,TPP,18,0,0
N81645,07,TPP,4,0,0
N81645,08,TPP,24,0,0
N81651,04,EMIS,33,9,"0.2727272727272727"
N81651,05,EMIS,21,3,"0.14285714285714285"
N81651,06,EMIS,25,5,"0.2"
N81651,07,EMIS,27,11,"0.4074074074074074"
N81651,08,EMIS,28,5,"0.17857142857142858"
N81655,04,EMIS,17,2,"0.11764705882352941"
N81655,05,EMIS,12,1,"0.08333333333333333"
N81655,06,EMIS,12,2,"0.16666666666666666"
N81655,07,EMIS,19,1,"0.05263157894736842"
N81655,08,EMIS,14,3,"0.21428571428571427"
N82001,04,EMIS,26,12,"0.46153846153846156"
N82001,05,EMIS,30,9,"0.3"
N82001,06,EMIS,20,7,"0.35"
N82001,07,EMIS,27,5,"0.18518518518518517"
N82001,08,EMIS,31,4,"0.12903225806451613"
N82002,04,EMIS,44,8,"0.18181818181818182"
N82002,05,EMIS,43,15,"0.3488372093023256"
N82002,06,EMIS,42,11,"0.2619047619047619"
N82002,07,EMIS,42,8,"0.19047619047619047"
N82002,08,EMIS,32,11,"0.34375"
N82003,04,EMIS,20,6,"0.3"
N82003,05,EMIS,49,15,"0.30612244897959184"
N82003,06,EMIS,25,3,"0.12"
N82003,07,EMIS,32,3,"0.09375"
N82003,08,EMIS,30,12,"0.4"
N82004,04,EMIS,12,3,"0.25"
N82004,05,EMIS,20,4,"0.2"
N82004,06,EMIS,20,6,"0.3"
N82004,07,EMIS,36,4,"0.1111111111111111"
N82004,08,EMIS,28,3,"0.10714285714285714"
N82009,04,EMIS,45,13,"0.28888888888888886"
N82009,05,EMIS,38,10,"0.2631578947368421"
N82009,06,EMIS,29,4,"0.13793103448275862"
N82009,07,EMIS,44,12,"0.2727272727272727"
N82009,08,EMIS,56,10,"0.17857142857142858"
N82011,04,EMIS,79,19,"0.24050632911392406"
N82011,05,EMIS,54,11,"0.2037037037037037"
N82011,06,EMIS,55,14,"0.2545454545454545"
N82011,07,EMIS,80,15,"0.1875"
N82011,08,EMIS,76,17,"0.2236842105263158"
N82014,04,EMIS,38,6,"0.15789473684210525"
N82014,05,EMIS,42,15,"0.35714285714285715"
N82014,06,EMIS,30,10,"0.3333333333333333"
N82014,07,EMIS,31,9,"0.2903225806451613"
N82014,08,EMIS,24,10,"0.4166666666666667"
N82018,04,EMIS,95,25,"0.2631578947368421"
N82018,05,EMIS,56,18,"0.32142857142857145"
N82018,06,EMIS,93,29,"0.3118279569892473"
N82018,07,EMIS,93,43,"0.46236559139784944"
N82018,08,EMIS,78,24,"0.3076923076923077"
N82019,04,EMIS,36,5,"0.1388888888888889"
N82019,05,EMIS,30,10,"0.3333333333333333"
N82019,06,EMIS,27,7,"0.25925925925925924"
N82019,07,EMIS,32,7,"0.21875"
N82019,08,EMIS,20,3,"0.15"
N82022,04,EMIS,74,13,"0.17567567567567569"
N82022,05,EMIS,95,26,"0.2736842105263158"
N82022,06,EMIS,86,17,"0.19767441860465115"
N82022,07,EMIS,92,22,"0.2391304347826087"
N82022,08,EMIS,89,16,"0.1797752808988764"
N82024,04,EMIS,71,22,"0.30985915492957744"
N82024,05,EMIS,71,22,"0.30985915492957744"
N82024,06,EMIS,62,18,"0.2903225806451613"
N82024,07,EMIS,56,15,"0.26785714285714285"
N82024,08,EMIS,62,20,"0.3225806451612903"
N82026,04,EMIS,42,5,"0.11904761904761904"
N82026,05,EMIS,38,7,"0.18421052631578946"
N82026,06,EMIS,31,8,"0.25806451612903225"
N82026,07,EMIS,44,8,"0.18181818181818182"
N82026,08,EMIS,46,3,"0.06521739130434782"
N82033,04,EMIS,54,8,"0.14814814814814814"
N82033,05,EMIS,38,6,"0.15789473684210525"
N82033,06,EMIS,57,4,"0.07017543859649122"
N82033,07,EMIS,47,10,"0.2127659574468085"
N82033,08,EMIS,42,9,"0.21428571428571427"
N82034,04,EMIS,59,6,"0.1016949152542373"
N82034,05,EMIS,34,6,"0.17647058823529413"
N82034,06,EMIS,33,2,"0.06060606060606061"
N82034,07,EMIS,55,15,"0.2727272727272727"
N82034,08,EMIS,34,8,"0.23529411764705882"
N82035,04,EMIS,68,10,"0.14705882352941177"
N82035,05,EMIS,42,11,"0.2619047619047619"
N82035,06,EMIS,39,10,"0.2564102564102564"
N82035,07,EMIS,57,15,"0.2631578947368421"
N82035,08,EMIS,56,23,"0.4107142857142857"
N82036,04,EMIS,22,1,"0.045454545454545456"
N82036,05,EMIS,25,3,"0.12"
N82036,06,EMIS,23,5,"0.21739130434782608"
N82036,07,EMIS,18,3,"0.16666666666666666"
N82036,08,EMIS,19,7,"0.3684210526315789"
N82037,04,EMIS,59,19,"0.3220338983050847"
N82037,05,EMIS,53,15,"0.2830188679245283"
N82037,06,EMIS,40,11,"0.275"
N82037,07,EMIS,69,29,"0.42028985507246375"
N82037,08,EMIS,37,6,"0.16216216216216217"
N82039,04,EMIS,26,8,"0.3076923076923077"
N82039,05,EMIS,21,7,"0.3333333333333333"
N82039,06,EMIS,24,8,"0.3333333333333333"
N82039,07,EMIS,26,5,"0.19230769230769232"
N82039,08,EMIS,18,6,"0.3333333333333333"
N82041,04,EMIS,68,10,"0.14705882352941177"
N82041,05,EMIS,84,22,"0.2619047619047619"
N82041,06,EMIS,53,7,"0.1320754716981132"
N82041,07,EMIS,78,18,"0.23076923076923078"
N82041,08,EMIS,116,20,"0.1724137931034483"
N82046,04,EMIS,96,18,"0.1875"
N82046,05,EMIS,79,20,"0.25316455696202533"
N82046,06,EMIS,57,8,"0.14035087719298245"
N82046,07,EMIS,116,22,"0.1896551724137931"
N82046,08,EMIS,88,18,"0.20454545454545456"
N82048,04,EMIS,92,32,"0.34782608695652173"
N82048,05,EMIS,61,18,"0.29508196721311475"
N82048,06,EMIS,63,19,"0.30158730158730157"
N82048,07,EMIS,63,13,"0.20634920634920634"
N82048,08,EMIS,50,10,"0.2"
N82049,04,EMIS,71,16,"0.22535211267605634"
N82049,05,EMIS,62,16,"0.25806451612903225"
N82049,06,EMIS,51,9,"0.17647058823529413"
N82049,07,EMIS,55,16,"0.2909090909090909"
N82049,08,EMIS,50,10,"0.2"
N82050,04,EMIS,24,7,"0.2916666666666667"
N82050,05,EMIS,8,3,"0.375"
N82050,06,EMIS,8,2,"0.25"
N82050,07,EMIS,24,8,"0.3333333333333333"
N82050,08,EMIS,24,6,"0.25"
N82052,04,EMIS,91,12,"0.13186813186813187"
N82052,05,EMIS,55,8,"0.14545454545454545"
N82052,06,EMIS,73,18,"0.2465753424657534"
N82052,07,EMIS,76,18,"0.23684210526315788"
N82052,08,EMIS,41,9,"0.21951219512195122"
N82053,04,EMIS,142,60,"0.4225352112676056"
N82053,05,EMIS,99,32,"0.32323232323232326"
N82053,06,EMIS,92,27,"0.29347826086956524"
N82053,07,EMIS,114,26,"0.22807017543859648"
N82053,08,EMIS,76,20,"0.2631578947368421"
N82054,04,EMIS,69,20,"0.2898550724637681"
N82054,05,EMIS,48,14,"0.2916666666666667"
N82054,06,EMIS,47,10,"0.2127659574468085"
N82054,07,EMIS,49,10,"0.20408163265306123"
N82054,08,EMIS,77,28,"0.36363636363636365"
N82058,04,EMIS,40,11,"0.275"
N82058,05,EMIS,57,13,"0.22807017543859648"
N82058,06,EMIS,42,5,"0.11904761904761904"
N82058,07,EMIS,44,4,"0.09090909090909091"
N82058,08,EMIS,28,13,"0.4642857142857143"
N82059,04,EMIS,43,11,"0.2558139534883721"
N82059,05,EMIS,51,15,"0.29411764705882354"
N82059,06,EMIS,44,10,"0.22727272727272727"
N82059,07,EMIS,45,14,"0.3111111111111111"
N82059,08,EMIS,34,8,"0.23529411764705882"
N82062,04,EMIS,46,14,"0.30434782608695654"
N82062,05,EMIS,55,12,"0.21818181818181817"
N82062,06,EMIS,30,12,"0.4"
N82062,07,EMIS,47,14,"0.2978723404255319"
N82062,08,EMIS,59,16,"0.2711864406779661"
N82065,04,EMIS,19,2,"0.10526315789473684"
N82065,05,EMIS,36,13,"0.3611111111111111"
N82065,06,EMIS,25,10,"0.4"
N82065,07,EMIS,32,4,"0.125"
N82065,08,EMIS,23,6,"0.2608695652173913"
N82066,04,EMIS,38,19,"0.5"
N82066,05,EMIS,62,18,"0.2903225806451613"
N82066,06,EMIS,30,10,"0.3333333333333333"
N82066,07,EMIS,36,10,"0.2777777777777778"
N82066,08,EMIS,39,5,"0.1282051282051282"
N82067,04,EMIS,65,22,"0.3384615384615385"
N82067,05,EMIS,66,18,"0.2727272727272727"
N82067,06,EMIS,32,4,"0.125"
N82067,07,EMIS,61,11,"0.18032786885245902"
N82067,08,EMIS,44,7,"0.1590909090909091"
N82070,04,EMIS,85,18,"0.21176470588235294"
N82070,05,EMIS,104,37,"0.3557692307692308"
N82070,06,EMIS,84,21,"0.25"
N82070,07,EMIS,90,22,"0.24444444444444444"
N82070,08,EMIS,84,12,"0.14285714285714285"
N82073,04,EMIS,43,9,"0.20930232558139536"
N82073,05,EMIS,56,8,"0.14285714285714285"
N82073,06,EMIS,29,1,"0.034482758620689655"
N82073,07,EMIS,51,11,"0.21568627450980393"
N82073,08,EMIS,40,4,"0.1"
N82074,04,EMIS,33,9,"0.2727272727272727"
N82074,05,EMIS,36,6,"0.16666666666666666"
N82074,06,EMIS,55,11,"0.2"
N82074,07,EMIS,61,28,"0.45901639344262296"
N82074,08,EMIS,51,10,"0.19607843137254902"
N82076,04,EMIS,119,25,"0.21008403361344538"
N82076,05,EMIS,102,26,"0.2549019607843137"
N82076,06,EMIS,94,29,"0.30851063829787234"
N82076,07,EMIS,124,21,"0.1693548387096774"
N82076,08,EMIS,111,25,"0.22522522522522523"
N82077,04,EMIS,4,2,"0.5"
N82077,05,EMIS,5,2,"0.4"
N82077,06,EMIS,8,0,0
N82077,07,EMIS,8,3,"0.375"
N82077,08,EMIS,8,3,"0.375"
N82078,04,EMIS,3,0,0
N82078,05,EMIS,22,7,"0.3181818181818182"
N82078,06,EMIS,38,8,"0.21052631578947367"
N82078,07,EMIS,36,7,"0.19444444444444445"
N82078,08,EMIS,18,1,"0.05555555555555555"
N82079,04,EMIS,46,14,"0.30434782608695654"
N82079,05,EMIS,44,14,"0.3181818181818182"
N82079,06,EMIS,40,8,"0.2"
N82079,07,EMIS,31,7,"0.22580645161290322"
N82079,08,EMIS,51,15,"0.29411764705882354"
N82081,04,EMIS,103,12,"0.11650485436893204"
N82081,05,EMIS,42,7,"0.16666666666666666"
N82081,06,EMIS,42,11,"0.2619047619047619"
N82081,07,EMIS,43,10,"0.23255813953488372"
N82081,08,EMIS,62,12,"0.1935483870967742"
N82082,04,EMIS,78,15,"0.19230769230769232"
N82082,05,EMIS,68,21,"0.3088235294117647"
N82082,06,EMIS,48,10,"0.20833333333333334"
N82082,07,EMIS,59,11,"0.1864406779661017"
N82082,08,EMIS,79,13,"0.16455696202531644"
N82083,04,EMIS,84,22,"0.2619047619047619"
N82083,05,EMIS,70,11,"0.15714285714285714"
N82083,06,EMIS,49,13,"0.2653061224489796"
N82083,07,EMIS,65,14,"0.2153846153846154"
N82083,08,EMIS,52,14,"0.2692307692307692"
N82084,04,EMIS,21,2,"0.09523809523809523"
N82084,05,EMIS,29,4,"0.13793103448275862"
N82084,06,EMIS,21,2,"0.09523809523809523"
N82084,07,EMIS,44,5,"0.11363636363636363"
N82084,08,EMIS,46,2,"0.043478260869565216"
N82086,04,EMIS,13,2,"0.15384615384615385"
N82086,05,EMIS,18,10,"0.5555555555555556"
N82086,06,EMIS,26,6,"0.23076923076923078"
N82086,07,EMIS,18,3,"0.16666666666666666"
N82086,08,EMIS,26,5,"0.19230769230769232"
N82087,04,EMIS,3,2,"0.6666666666666666"
N82087,05,EMIS,2,1,"0.5"
N82087,06,EMIS,5,5,1
N82087,07,EMIS,8,2,"0.25"
N82087,08,EMIS,7,6,"0.8571428571428571"
N82089,04,EMIS,39,5,"0.1282051282051282"
N82089,05,EMIS,44,3,"0.06818181818181818"
N82089,06,EMIS,40,1,"0.025"
N82089,07,EMIS,41,2,"0.04878048780487805"
N82089,08,EMIS,66,3,"0.045454545454545456"
N82090,04,EMIS,100,26,"0.26"
N82090,05,EMIS,79,26,"0.3291139240506329"
N82090,06,EMIS,78,23,"0.2948717948717949"
N82090,07,EMIS,92,30,"0.32608695652173914"
N82090,08,EMIS,86,27,"0.313953488372093"
N82091,04,EMIS,32,6,"0.1875"
N82091,05,EMIS,13,2,"0.15384615384615385"
N82091,06,EMIS,19,5,"0.2631578947368421"
N82091,07,EMIS,31,8,"0.25806451612903225"
N82091,08,EMIS,19,2,"0.10526315789473684"
N82092,04,EMIS,25,8,"0.32"
N82092,05,EMIS,31,9,"0.2903225806451613"
N82092,06,EMIS,19,3,"0.15789473684210525"
N82092,07,EMIS,30,6,"0.2"
N82092,08,EMIS,35,4,"0.11428571428571428"
N82093,04,EMIS,26,5,"0.19230769230769232"
N82093,05,EMIS,27,7,"0.25925925925925924"
N82093,06,EMIS,24,5,"0.20833333333333334"
N82093,07,EMIS,24,7,"0.2916666666666667"
N82093,08,EMIS,31,12,"0.3870967741935484"
N82094,04,EMIS,24,3,"0.125"
N82094,05,EMIS,60,10,"0.16666666666666666"
N82094,06,EMIS,35,11,"0.3142857142857143"
N82094,07,EMIS,66,13,"0.19696969696969696"
N82094,08,EMIS,49,13,"0.2653061224489796"
N82095,04,EMIS,41,16,"0.3902439024390244"
N82095,05,EMIS,35,7,"0.2"
N82095,06,EMIS,32,6,"0.1875"
N82095,07,EMIS,17,6,"0.35294117647058826"
N82095,08,EMIS,16,9,"0.5625"
N82097,04,EMIS,123,18,"0.14634146341463414"
N82097,05,EMIS,56,15,"0.26785714285714285"
N82097,06,EMIS,79,22,"0.27848101265822783"
N82097,07,EMIS,86,12,"0.13953488372093023"
N82097,08,EMIS,52,12,"0.23076923076923078"
N82099,04,EMIS,89,16,"0.1797752808988764"
N82099,05,EMIS,66,21,"0.3181818181818182"
N82099,06,EMIS,86,25,"0.29069767441860467"
N82099,07,EMIS,87,18,"0.20689655172413793"
N82099,08,EMIS,62,14,"0.22580645161290322"
N82101,04,EMIS,14,2,"0.14285714285714285"
N82101,05,EMIS,9,4,"0.4444444444444444"
N82101,06,EMIS,9,1,"0.1111111111111111"
N82101,07,EMIS,19,4,"0.21052631578947367"
N82101,08,EMIS,5,1,"0.2"
N82103,04,EMIS,86,20,"0.23255813953488372"
N82103,05,EMIS,75,25,"0.3333333333333333"
N82103,06,EMIS,67,20,"0.29850746268656714"
N82103,07,EMIS,84,20,"0.23809523809523808"
N82103,08,EMIS,116,24,"0.20689655172413793"
N82104,04,EMIS,27,4,"0.14814814814814814"
N82104,05,EMIS,23,2,"0.08695652173913043"
N82104,06,EMIS,15,3,"0.2"
N82104,07,EMIS,27,5,"0.18518518518518517"
N82104,08,EMIS,10,3,"0.3"
N82106,04,EMIS,28,4,"0.14285714285714285"
N82106,05,EMIS,18,1,"0.05555555555555555"
N82106,06,EMIS,28,5,"0.17857142857142858"
N82106,07,EMIS,21,5,"0.23809523809523808"
N82106,08,EMIS,18,3,"0.16666666666666666"
N82107,04,EMIS,16,2,"0.125"
N82107,05,EMIS,13,0,0
N82107,06,EMIS,5,1,"0.2"
N82107,07,EMIS,10,2,"0.2"
N82107,08,EMIS,14,0,0
N82108,04,EMIS,49,13,"0.2653061224489796"
N82108,05,EMIS,48,9,"0.1875"
N82108,06,EMIS,39,12,"0.3076923076923077"
N82108,07,EMIS,35,11,"0.3142857142857143"
N82108,08,EMIS,44,7,"0.1590909090909091"
N82109,04,EMIS,9,3,"0.3333333333333333"
N82109,05,EMIS,13,6,"0.46153846153846156"
N82109,06,EMIS,17,4,"0.23529411764705882"
N82109,07,EMIS,19,2,"0.10526315789473684"
N82109,08,EMIS,10,5,"0.5"
N82110,04,EMIS,39,1,"0.02564102564102564"
N82110,05,EMIS,27,8,"0.2962962962962963"
N82110,06,EMIS,40,16,"0.4"
N82110,07,EMIS,54,16,"0.2962962962962963"
N82110,08,EMIS,57,8,"0.14035087719298245"
N82113,04,EMIS,106,15,"0.14150943396226415"
N82113,05,EMIS,108,13,"0.12037037037037036"
N82113,06,EMIS,107,16,"0.14953271028037382"
N82113,07,EMIS,131,13,"0.09923664122137404"
N82113,08,EMIS,114,15,"0.13157894736842105"
N82115,04,EMIS,105,16,"0.1523809523809524"
N82115,05,EMIS,80,5,"0.0625"
N82115,06,EMIS,72,10,"0.1388888888888889"
N82115,07,EMIS,62,12,"0.1935483870967742"
N82115,08,EMIS,69,15,"0.21739130434782608"
N82116,04,EMIS,37,16,"0.43243243243243246"
N82116,05,EMIS,18,9,"0.5"
N82116,06,EMIS,32,5,"0.15625"
N82116,07,EMIS,42,14,"0.3333333333333333"
N82116,08,EMIS,84,21,"0.25"
N82117,04,EMIS,398,136,"0.3417085427135678"
N82117,05,EMIS,470,111,"0.23617021276595745"
N82117,06,EMIS,363,117,"0.32231404958677684"
N82117,07,EMIS,449,134,"0.2984409799554566"
N82117,08,EMIS,449,121,"0.26948775055679286"
N82617,04,EMIS,136,27,"0.19852941176470587"
N82617,05,EMIS,111,32,"0.2882882882882883"
N82617,06,EMIS,89,24,"0.2696629213483146"
N82617,07,EMIS,155,33,"0.2129032258064516"
N82617,08,EMIS,112,23,"0.20535714285714285"
N82621,04,EMIS,22,4,"0.18181818181818182"
N82621,05,EMIS,20,3,"0.15"
N82621,06,EMIS,8,1,"0.125"
N82621,07,EMIS,23,4,"0.17391304347826086"
N82621,08,EMIS,11,5,"0.45454545454545453"
N82633,04,EMIS,20,6,"0.3"
N82633,05,EMIS,26,5,"0.19230769230769232"
N82633,06,EMIS,32,4,"0.125"
N82633,07,EMIS,28,4,"0.14285714285714285"
N82633,08,EMIS,21,6,"0.2857142857142857"
N82641,04,EMIS,76,14,"0.18421052631578946"
N82641,05,EMIS,60,10,"0.16666666666666666"
N82641,06,EMIS,39,9,"0.23076923076923078"
N82641,07,EMIS,69,21,"0.30434782608695654"
N82641,08,EMIS,55,9,"0.16363636363636364"
N82645,04,EMIS,104,23,"0.22115384615384615"
N82645,05,EMIS,119,35,"0.29411764705882354"
N82645,06,EMIS,101,25,"0.24752475247524752"
N82645,07,EMIS,110,16,"0.14545454545454545"
N82645,08,EMIS,116,28,"0.2413793103448276"
N82646,04,EMIS,82,13,"0.15853658536585366"
N82646,05,EMIS,93,14,"0.15053763440860216"
N82646,06,EMIS,92,41,"0.44565217391304346"
N82646,07,EMIS,107,23,"0.21495327102803738"
N82646,08,EMIS,56,10,"0.17857142857142858"
N82648,04,EMIS,37,10,"0.2702702702702703"
N82648,05,EMIS,24,5,"0.20833333333333334"
N82648,06,EMIS,10,1,"0.1"
N82648,07,EMIS,10,2,"0.2"
N82648,08,EMIS,8,1,"0.125"
N82650,04,EMIS,22,5,"0.22727272727272727"
N82650,05,EMIS,21,0,0
N82650,06,EMIS,27,5,"0.18518518518518517"
